Key,School_Code,School_Year,Student_Group,Metric,SchoolScore,AverageScore,ReportType,NSize
252-2013-14-Special Education-Suspended 1+-External,252,2013-14,Special Education,Suspended 1+,3.230000019,11.25,External,31
252-2013-14-White non-Hispanic-Suspended 1+-External,252,2013-14,White non-Hispanic,Suspended 1+,0,0.469999999,External,158
252-2013-14-White non-Hispanic-Suspended 11+-External,252,2013-14,White non-Hispanic,Suspended 11+,0,0,External,158
254-2013-14-All Students-Suspended 11+-External,254,2013-14,All Students,Suspended 11+,0,0.01,External,627
254-2013-14-All Students-Expulsions-External,254,2013-14,All Students,Expulsions,0,10,External,627
254-2013-14-All Students-Expulsion Rate-External,254,2013-14,All Students,Expulsion Rate,0,0.02,External,627
254-2013-14-All Students-Suspended 1+-External,254,2013-14,All Students,Suspended 1+,0,6.059999943,External,627
254-2013-14-All Students-Total Suspensions-External,254,2013-14,All Students,Total Suspensions,0,2524,External,627
254-2013-14-Asian-Suspended 11+-External,254,2013-14,Asian,Suspended 11+,0,0,External,25
254-2013-14-Asian-Suspended 1+-External,254,2013-14,Asian,Suspended 1+,0,1.559999943,External,25
254-2013-14-Black non-Hispanic-Suspended 1+-External,254,2013-14,Black non-Hispanic,Suspended 1+,0,8.229999542,External,54
254-2013-14-Black non-Hispanic-Suspended 11+-External,254,2013-14,Black non-Hispanic,Suspended 11+,0,0.01,External,54
254-2013-14-Female-Suspended 1+-External,254,2013-14,Female,Suspended 1+,0,3.720000029,External,297
254-2013-14-Female-Suspended 11+-External,254,2013-14,Female,Suspended 11+,0,0,External,297
254-2013-14-Free or Reduced Lunch-Suspended 1+-External,254,2013-14,Free or Reduced Lunch,Suspended 1+,0,7.340000153,External,23
254-2013-14-Free or Reduced Lunch-Suspended 11+-External,254,2013-14,Free or Reduced Lunch,Suspended 11+,0,0.01,External,23
254-2013-14-Male-Suspended 11+-External,254,2013-14,Male,Suspended 11+,0,0.01,External,330
254-2013-14-Male-Suspended 1+-External,254,2013-14,Male,Suspended 1+,0,8.359999657,External,330
254-2013-14-Multiracial-Suspended 1+-External,254,2013-14,Multiracial,Suspended 1+,0,1.74000001,External,47
254-2013-14-Multiracial-Suspended 11+-External,254,2013-14,Multiracial,Suspended 11+,0,0,External,47
254-2013-14-Special Education-Suspended 1+-External,254,2013-14,Special Education,Suspended 1+,0,11.25,External,37
254-2013-14-Special Education-Suspended 11+-External,254,2013-14,Special Education,Suspended 11+,0,0,External,37
254-2013-14-White non-Hispanic-Suspended 1+-External,254,2013-14,White non-Hispanic,Suspended 1+,0,0.469999999,External,445
254-2013-14-White non-Hispanic-Suspended 11+-External,254,2013-14,White non-Hispanic,Suspended 11+,0,0,External,445
257-2013-14-All Students-Expulsions-External,257,2013-14,All Students,Expulsions,0,10,External,306
257-2013-14-All Students-Expulsion Rate-External,257,2013-14,All Students,Expulsion Rate,0,0.02,External,306
257-2013-14-All Students-Total Suspensions-External,257,2013-14,All Students,Total Suspensions,66,2583,External,306
257-2013-14-All Students-Suspended 11+-External,257,2013-14,All Students,Suspended 11+,0,0.01,External,306
257-2013-14-All Students-Suspended 1+-External,257,2013-14,All Students,Suspended 1+,11.43999958,5.519999981,External,306
257-2013-14-Black non-Hispanic-Suspended 1+-External,257,2013-14,Black non-Hispanic,Suspended 1+,11.63000011,7.440000057,External,301
257-2013-14-Black non-Hispanic-Suspended 11+-External,257,2013-14,Black non-Hispanic,Suspended 11+,0,0.01,External,301
257-2013-14-Female-Suspended 1+-External,257,2013-14,Female,Suspended 1+,5.559999943,3.400000095,External,144
257-2013-14-Female-Suspended 11+-External,257,2013-14,Female,Suspended 11+,0,0,External,144
257-2013-14-Free or Reduced Lunch-Suspended 11+-External,257,2013-14,Free or Reduced Lunch,Suspended 11+,0,0.01,External,306
257-2013-14-Free or Reduced Lunch-Suspended 1+-External,257,2013-14,Free or Reduced Lunch,Suspended 1+,11.43999958,6.639999866,External,306
257-2013-14-Male-Suspended 1+-External,257,2013-14,Male,Suspended 1+,16.67000008,7.619999886,External,162
257-2013-14-Male-Suspended 11+-External,257,2013-14,Male,Suspended 11+,0,0.01,External,162
257-2013-14-Special Education-Suspended 11+-External,257,2013-14,Special Education,Suspended 11+,0,0,External,28
257-2013-14-Special Education-Suspended 1+-External,257,2013-14,Special Education,Suspended 1+,28.56999969,10.75,External,28
258-2013-14-All Students-Expulsions-External,258,2013-14,All Students,Expulsions,0,10,External,287
258-2013-14-All Students-Suspended 1+-External,258,2013-14,All Students,Suspended 1+,0,5.519999981,External,287
258-2013-14-All Students-Total Suspensions-External,258,2013-14,All Students,Total Suspensions,0,2583,External,287
258-2013-14-All Students-Expulsion Rate-External,258,2013-14,All Students,Expulsion Rate,0,0.02,External,287
258-2013-14-All Students-Suspended 11+-External,258,2013-14,All Students,Suspended 11+,0,0.01,External,287
258-2013-14-Asian-Suspended 1+-External,258,2013-14,Asian,Suspended 1+,0,1.570000052,External,12
258-2013-14-Asian-Suspended 11+-External,258,2013-14,Asian,Suspended 11+,0,0,External,12
258-2013-14-Black non-Hispanic-Suspended 1+-External,258,2013-14,Black non-Hispanic,Suspended 1+,0,7.440000057,External,164
258-2013-14-Black non-Hispanic-Suspended 11+-External,258,2013-14,Black non-Hispanic,Suspended 11+,0,0.01,External,164
258-2013-14-Female-Suspended 11+-External,258,2013-14,Female,Suspended 11+,0,0,External,152
258-2013-14-Female-Suspended 1+-External,258,2013-14,Female,Suspended 1+,0,3.400000095,External,152
258-2013-14-Free or Reduced Lunch-Suspended 11+-External,258,2013-14,Free or Reduced Lunch,Suspended 11+,0,0.01,External,101
258-2013-14-Free or Reduced Lunch-Suspended 1+-External,258,2013-14,Free or Reduced Lunch,Suspended 1+,0,6.639999866,External,101
258-2013-14-Male-Suspended 11+-External,258,2013-14,Male,Suspended 11+,0,0.01,External,135
258-2013-14-Male-Suspended 1+-External,258,2013-14,Male,Suspended 1+,0,7.619999886,External,135
258-2013-14-Special Education-Suspended 1+-External,258,2013-14,Special Education,Suspended 1+,0,10.75,External,25
258-2013-14-Special Education-Suspended 11+-External,258,2013-14,Special Education,Suspended 11+,0,0,External,25
258-2013-14-White non-Hispanic-Suspended 1+-External,258,2013-14,White non-Hispanic,Suspended 1+,0,0.529999971,External,81
258-2013-14-White non-Hispanic-Suspended 11+-External,258,2013-14,White non-Hispanic,Suspended 11+,0,0,External,81
259-2013-14-All Students-Expulsions-External,259,2013-14,All Students,Expulsions,0,10,External,330
259-2013-14-All Students-Suspended 11+-External,259,2013-14,All Students,Suspended 11+,0,0.01,External,330
259-2013-14-All Students-Suspended 1+-External,259,2013-14,All Students,Suspended 1+,13.64000034,5.519999981,External,330
259-2013-14-All Students-Expulsion Rate-External,259,2013-14,All Students,Expulsion Rate,0,0.02,External,330
259-2013-14-All Students-Total Suspensions-External,259,2013-14,All Students,Total Suspensions,83,2583,External,330
259-2013-14-Black non-Hispanic-Suspended 11+-External,259,2013-14,Black non-Hispanic,Suspended 11+,0,0.01,External,323
259-2013-14-Black non-Hispanic-Suspended 1+-External,259,2013-14,Black non-Hispanic,Suspended 1+,13.61999989,7.440000057,External,323
259-2013-14-Female-Suspended 1+-External,259,2013-14,Female,Suspended 1+,9.300000191,3.400000095,External,172
259-2013-14-Female-Suspended 11+-External,259,2013-14,Female,Suspended 11+,0,0,External,172
259-2013-14-Free or Reduced Lunch-Suspended 11+-External,259,2013-14,Free or Reduced Lunch,Suspended 11+,0,0.01,External,330
259-2013-14-Free or Reduced Lunch-Suspended 1+-External,259,2013-14,Free or Reduced Lunch,Suspended 1+,13.64000034,6.639999866,External,330
259-2013-14-Male-Suspended 1+-External,259,2013-14,Male,Suspended 1+,18.35000038,7.619999886,External,158
259-2013-14-Male-Suspended 11+-External,259,2013-14,Male,Suspended 11+,0,0.01,External,158
259-2013-14-Special Education-Suspended 1+-External,259,2013-14,Special Education,Suspended 1+,22.21999931,10.75,External,36
259-2013-14-Special Education-Suspended 11+-External,259,2013-14,Special Education,Suspended 11+,0,0,External,36
261-2013-14-All Students-Expulsions-External,261,2013-14,All Students,Expulsions,0,10,External,689
261-2013-14-All Students-Expulsion Rate-External,261,2013-14,All Students,Expulsion Rate,0,0.02,External,689
261-2013-14-All Students-Suspended 1+-External,261,2013-14,All Students,Suspended 1+,0,6.059999943,External,689
261-2013-14-All Students-Suspended 11+-External,261,2013-14,All Students,Suspended 11+,0,0.01,External,689
261-2013-14-All Students-Total Suspensions-External,261,2013-14,All Students,Total Suspensions,0,2524,External,689
261-2013-14-Asian-Suspended 11+-External,261,2013-14,Asian,Suspended 11+,0,0,External,18
261-2013-14-Asian-Suspended 1+-External,261,2013-14,Asian,Suspended 1+,0,1.559999943,External,18
261-2013-14-Black non-Hispanic-Suspended 1+-External,261,2013-14,Black non-Hispanic,Suspended 1+,0,8.229999542,External,79
261-2013-14-Black non-Hispanic-Suspended 11+-External,261,2013-14,Black non-Hispanic,Suspended 11+,0,0.01,External,79
261-2013-14-Female-Suspended 11+-External,261,2013-14,Female,Suspended 11+,0,0,External,328
261-2013-14-Female-Suspended 1+-External,261,2013-14,Female,Suspended 1+,0,3.720000029,External,328
261-2013-14-Free or Reduced Lunch-Suspended 11+-External,261,2013-14,Free or Reduced Lunch,Suspended 11+,0,0.01,External,48
261-2013-14-Free or Reduced Lunch-Suspended 1+-External,261,2013-14,Free or Reduced Lunch,Suspended 1+,0,7.340000153,External,48
261-2013-14-Male-Suspended 11+-External,261,2013-14,Male,Suspended 11+,0,0.01,External,361
261-2013-14-Male-Suspended 1+-External,261,2013-14,Male,Suspended 1+,0,8.359999657,External,361
261-2013-14-Multiracial-Suspended 11+-External,261,2013-14,Multiracial,Suspended 11+,0,0,External,46
261-2013-14-Multiracial-Suspended 1+-External,261,2013-14,Multiracial,Suspended 1+,0,1.74000001,External,46
261-2013-14-Special Education-Suspended 11+-External,261,2013-14,Special Education,Suspended 11+,0,0,External,37
261-2013-14-Special Education-Suspended 1+-External,261,2013-14,Special Education,Suspended 1+,0,11.25,External,37
261-2013-14-White non-Hispanic-Suspended 11+-External,261,2013-14,White non-Hispanic,Suspended 11+,0,0,External,506
261-2013-14-White non-Hispanic-Suspended 1+-External,261,2013-14,White non-Hispanic,Suspended 1+,0,0.469999999,External,506
262-2013-14-All Students-Expulsion Rate-External,262,2013-14,All Students,Expulsion Rate,0,0.09,External,349
262-2013-14-All Students-Suspended 1+-External,262,2013-14,All Students,Suspended 1+,4.869999886,9.890000343,External,349
262-2013-14-All Students-Expulsions-External,262,2013-14,All Students,Expulsions,0,52,External,349
262-2013-14-All Students-Suspended 11+-External,262,2013-14,All Students,Suspended 11+,0,0.239999995,External,349
262-2013-14-All Students-Total Suspensions-External,262,2013-14,All Students,Total Suspensions,31,5964,External,349
262-2013-14-Black non-Hispanic-Suspended 11+-External,262,2013-14,Black non-Hispanic,Suspended 11+,0,0.319999993,External,314
262-2013-14-Black non-Hispanic-Suspended 1+-External,262,2013-14,Black non-Hispanic,Suspended 1+,5.409999847,12.90999985,External,314
262-2013-14-Female-Suspended 1+-External,262,2013-14,Female,Suspended 1+,3.210000038,7.170000076,External,187
262-2013-14-Female-Suspended 11+-External,262,2013-14,Female,Suspended 11+,0,0.170000002,External,187
262-2013-14-Free or Reduced Lunch-Suspended 11+-External,262,2013-14,Free or Reduced Lunch,Suspended 11+,0,0.289999992,External,349
262-2013-14-Free or Reduced Lunch-Suspended 1+-External,262,2013-14,Free or Reduced Lunch,Suspended 1+,4.869999886,11.68000031,External,349
262-2013-14-Male-Suspended 1+-External,262,2013-14,Male,Suspended 1+,6.789999962,12.60000038,External,162
262-2013-14-Male-Suspended 11+-External,262,2013-14,Male,Suspended 11+,0,0.300000012,External,162
262-2013-14-Special Education-Suspended 1+-External,262,2013-14,Special Education,Suspended 1+,20.93000031,18.20999908,External,43
262-2013-14-Special Education-Suspended 11+-External,262,2013-14,Special Education,Suspended 11+,0,0.439999998,External,43
264-2013-14-All Students-Suspended 11+-External,264,2013-14,All Students,Suspended 11+,0,0.239999995,External,342
264-2013-14-All Students-Expulsions-External,264,2013-14,All Students,Expulsions,0,52,External,342
264-2013-14-All Students-Suspended 1+-External,264,2013-14,All Students,Suspended 1+,12.56999969,9.890000343,External,342
264-2013-14-All Students-Expulsion Rate-External,264,2013-14,All Students,Expulsion Rate,0,0.09,External,342
264-2013-14-All Students-Total Suspensions-External,264,2013-14,All Students,Total Suspensions,74,5964,External,342
264-2013-14-Black non-Hispanic-Suspended 1+-External,264,2013-14,Black non-Hispanic,Suspended 1+,16.59000015,12.90999985,External,229
264-2013-14-Black non-Hispanic-Suspended 11+-External,264,2013-14,Black non-Hispanic,Suspended 11+,0,0.319999993,External,229
264-2013-14-Female-Suspended 11+-External,264,2013-14,Female,Suspended 11+,0,0.170000002,External,170
264-2013-14-Female-Suspended 1+-External,264,2013-14,Female,Suspended 1+,8.819999695,7.170000076,External,170
264-2013-14-Free or Reduced Lunch-Suspended 1+-External,264,2013-14,Free or Reduced Lunch,Suspended 1+,12.56999969,11.68000031,External,342
264-2013-14-Free or Reduced Lunch-Suspended 11+-External,264,2013-14,Free or Reduced Lunch,Suspended 11+,0,0.289999992,External,342
264-2013-14-Male-Suspended 1+-External,264,2013-14,Male,Suspended 1+,16.28000069,12.60000038,External,172
264-2013-14-Male-Suspended 11+-External,264,2013-14,Male,Suspended 11+,0,0.300000012,External,172
264-2013-14-Special Education-Suspended 11+-External,264,2013-14,Special Education,Suspended 11+,0,0.439999998,External,49
264-2013-14-Special Education-Suspended 1+-External,264,2013-14,Special Education,Suspended 1+,28.56999969,18.20999908,External,49
265-2013-14-All Students-Expulsion Rate-External,265,2013-14,All Students,Expulsion Rate,0,0.16,External,62
265-2013-14-All Students-Suspended 1+-External,265,2013-14,All Students,Suspended 1+,1.610000014,12.81000042,External,62
265-2013-14-All Students-Total Suspensions-External,265,2013-14,All Students,Total Suspensions,1,6939,External,62
265-2013-14-All Students-Expulsions-External,265,2013-14,All Students,Expulsions,0,86,External,62
265-2013-14-All Students-Suspended 11+-External,265,2013-14,All Students,Suspended 11+,0,0.400000006,External,62
265-2013-14-Black non-Hispanic-Suspended 11+-External,265,2013-14,Black non-Hispanic,Suspended 11+,0,0.529999971,External,57
265-2013-14-Black non-Hispanic-Suspended 1+-External,265,2013-14,Black non-Hispanic,Suspended 1+,1.75,16.87999916,External,57
265-2013-14-Female-Suspended 11+-External,265,2013-14,Female,Suspended 11+,0,0.289999992,External,26
265-2013-14-Female-Suspended 1+-External,265,2013-14,Female,Suspended 1+,3.849999905,9.529999733,External,26
265-2013-14-Free or Reduced Lunch-Suspended 11+-External,265,2013-14,Free or Reduced Lunch,Suspended 11+,0,0.5,External,62
265-2013-14-Free or Reduced Lunch-Suspended 1+-External,265,2013-14,Free or Reduced Lunch,Suspended 1+,1.610000014,15.22000027,External,62
265-2013-14-Male-Suspended 11+-External,265,2013-14,Male,Suspended 11+,0,0.5,External,36
265-2013-14-Male-Suspended 1+-External,265,2013-14,Male,Suspended 1+,0,16.10000038,External,36
265-2013-14-Special Education-Suspended 1+-External,265,2013-14,Special Education,Suspended 1+,1.610000014,23.18000031,External,62
265-2013-14-Special Education-Suspended 11+-External,265,2013-14,Special Education,Suspended 11+,0,0.74000001,External,62
266-2013-14-All Students-Suspended 1+-External,266,2013-14,All Students,Suspended 1+,2.410000086,5.519999981,External,374
266-2013-14-All Students-Total Suspensions-External,266,2013-14,All Students,Total Suspensions,9,2583,External,374
266-2013-14-All Students-Suspended 11+-External,266,2013-14,All Students,Suspended 11+,0,0.01,External,374
266-2013-14-All Students-Expulsion Rate-External,266,2013-14,All Students,Expulsion Rate,0,0.02,External,374
266-2013-14-All Students-Expulsions-External,266,2013-14,All Students,Expulsions,0,10,External,374
266-2013-14-Black non-Hispanic-Suspended 11+-External,266,2013-14,Black non-Hispanic,Suspended 11+,0,0.01,External,324
266-2013-14-Black non-Hispanic-Suspended 1+-External,266,2013-14,Black non-Hispanic,Suspended 1+,2.470000029,7.440000057,External,324
