Key,School_Code,School_Year,Student_Group,Metric,SchoolScore,AverageScore,ReportType,NSize
202-2013-14-All Students-Expulsion Rate-External,202,2014,All Students,Expulsion Rate,0,0.02,External,247
202-2013-14-All Students-Expulsions-External,202,2014,All Students,Expulsions,0,10,External,247
202-2013-14-All Students-Suspended 1+-External,202,2014,All Students,Suspended 1+,18,6,External,247
202-2013-14-Black non-Hispanic-Suspended 11+-External,202,2014,Black non-Hispanic,Suspended 11+,0,0,External,246
202-2013-14-Black non-Hispanic-Suspended 1+-External,202,2014,Black non-Hispanic,Suspended 1+,18,7,External,246
202-2013-14-Female-Suspended 11+-External,202,2014,Female,Suspended 11+,0,0,External,105
202-2013-14-Female-Suspended 1+-External,202,2014,Female,Suspended 1+,16,3,External,105
202-2013-14-Free or Reduced Lunch-Suspended 11+-External,202,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,247
202-2013-14-Free or Reduced Lunch-Suspended 1+-External,202,2014,Free or Reduced Lunch,Suspended 1+,18,7,External,247
202-2013-14-Male-Suspended 1+-External,202,2014,Male,Suspended 1+,19,8,External,142
202-2013-14-Male-Suspended 11+-External,202,2014,Male,Suspended 11+,0,0,External,142
202-2013-14-Special Education-Suspended 11+-External,202,2014,Special Education,Suspended 11+,0,0,External,24
202-2013-14-Special Education-Suspended 1+-External,202,2014,Special Education,Suspended 1+,25,11,External,24
203-2013-14-All Students-Expulsion Rate-External,203,2014,All Students,Expulsion Rate,0,0.02,External,342
203-2013-14-All Students-Expulsions-External,203,2014,All Students,Expulsions,0,10,External,342
203-2013-14-All Students-Suspended 1+-External,203,2014,All Students,Suspended 1+,18,6,External,342
203-2013-14-All Students-Suspended 11+-External,203,2014,All Students,Suspended 11+,0,0,External,342
203-2013-14-Black non-Hispanic-Suspended 11+-External,203,2014,Black non-Hispanic,Suspended 11+,0,0,External,311
203-2013-14-Black non-Hispanic-Suspended 1+-External,203,2014,Black non-Hispanic,Suspended 1+,19,7,External,311
203-2013-14-Female-Suspended 1+-External,203,2014,Female,Suspended 1+,10,3,External,167
203-2013-14-Female-Suspended 11+-External,203,2014,Female,Suspended 11+,0,0,External,167
203-2013-14-Free or Reduced Lunch-Suspended 11+-External,203,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,342
203-2013-14-Free or Reduced Lunch-Suspended 1+-External,203,2014,Free or Reduced Lunch,Suspended 1+,18,7,External,342
203-2013-14-Male-Suspended 11+-External,203,2014,Male,Suspended 11+,0,0,External,175
203-2013-14-Male-Suspended 1+-External,203,2014,Male,Suspended 1+,26,8,External,175
203-2013-14-Special Education-Suspended 1+-External,203,2014,Special Education,Suspended 1+,33,11,External,52
203-2013-14-Special Education-Suspended 11+-External,203,2014,Special Education,Suspended 11+,0,0,External,52
204-2013-14-All Students-Expulsion Rate-External,204,2014,All Students,Expulsion Rate,0,0.02,External,490
204-2013-14-All Students-Expulsions-External,204,2014,All Students,Expulsions,0,10,External,490
204-2013-14-All Students-Suspended 1+-External,204,2014,All Students,Suspended 1+,2,6,External,490
204-2013-14-All Students-Suspended 11+-External,204,2014,All Students,Suspended 11+,0,0,External,490
204-2013-14-Asian-Suspended 1+-External,204,2014,Asian,Suspended 1+,3,2,External,34
204-2013-14-Asian-Suspended 11+-External,204,2014,Asian,Suspended 11+,0,0,External,34
204-2013-14-Black non-Hispanic-Suspended 1+-External,204,2014,Black non-Hispanic,Suspended 1+,3,7,External,39
204-2013-14-Black non-Hispanic-Suspended 11+-External,204,2014,Black non-Hispanic,Suspended 11+,0,0,External,39
204-2013-14-Female-Suspended 11+-External,204,2014,Female,Suspended 11+,0,0,External,253
204-2013-14-Female-Suspended 1+-External,204,2014,Female,Suspended 1+,0,3,External,253
204-2013-14-Free or Reduced Lunch-Suspended 1+-External,204,2014,Free or Reduced Lunch,Suspended 1+,2,7,External,350
204-2013-14-Free or Reduced Lunch-Suspended 11+-External,204,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,350
204-2013-14-Male-Suspended 1+-External,204,2014,Male,Suspended 1+,4,8,External,237
204-2013-14-Male-Suspended 11+-External,204,2014,Male,Suspended 11+,0,0,External,237
204-2013-14-Special Education-Suspended 1+-External,204,2014,Special Education,Suspended 1+,5,11,External,61
204-2013-14-Special Education-Suspended 11+-External,204,2014,Special Education,Suspended 11+,0,0,External,61
204-2013-14-White non-Hispanic-Suspended 11+-External,204,2014,White non-Hispanic,Suspended 11+,0,0,External,57
204-2013-14-White non-Hispanic-Suspended 1+-External,204,2014,White non-Hispanic,Suspended 1+,0,1,External,57
205-2013-14-All Students-Suspended 11+-External,205,2014,All Students,Suspended 11+,0,0,External,583
205-2013-14-All Students-Suspended 1+-External,205,2014,All Students,Suspended 1+,1,6,External,583
205-2013-14-All Students-Expulsion Rate-External,205,2014,All Students,Expulsion Rate,0,0.02,External,583
205-2013-14-All Students-Expulsions-External,205,2014,All Students,Expulsions,0,10,External,583
205-2013-14-Black non-Hispanic-Suspended 11+-External,205,2014,Black non-Hispanic,Suspended 11+,0,0,External,302
205-2013-14-Black non-Hispanic-Suspended 1+-External,205,2014,Black non-Hispanic,Suspended 1+,2,7,External,302
205-2013-14-Female-Suspended 11+-External,205,2014,Female,Suspended 11+,0,0,External,290
205-2013-14-Female-Suspended 1+-External,205,2014,Female,Suspended 1+,0,3,External,290
205-2013-14-Free or Reduced Lunch-Suspended 1+-External,205,2014,Free or Reduced Lunch,Suspended 1+,1,7,External,583
205-2013-14-Free or Reduced Lunch-Suspended 11+-External,205,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,583
205-2013-14-Male-Suspended 1+-External,205,2014,Male,Suspended 1+,2,8,External,293
205-2013-14-Male-Suspended 11+-External,205,2014,Male,Suspended 11+,0,0,External,293
205-2013-14-Multiracial-Suspended 11+-External,205,2014,Multiracial,Suspended 11+,0,0,External,17
205-2013-14-Multiracial-Suspended 1+-External,205,2014,Multiracial,Suspended 1+,0,2,External,17
205-2013-14-Special Education-Suspended 11+-External,205,2014,Special Education,Suspended 11+,0,0,External,84
205-2013-14-Special Education-Suspended 1+-External,205,2014,Special Education,Suspended 1+,4,11,External,84
205-2013-14-White non-Hispanic-Suspended 1+-External,205,2014,White non-Hispanic,Suspended 1+,0,1,External,14
205-2013-14-White non-Hispanic-Suspended 11+-External,205,2014,White non-Hispanic,Suspended 11+,0,0,External,14
206-2013-14-All Students-Suspended 11+-External,206,2014,All Students,Suspended 11+,0,0,External,422
206-2013-14-All Students-Suspended 1+-External,206,2014,All Students,Suspended 1+,0,6,External,422
206-2013-14-All Students-Expulsions-External,206,2014,All Students,Expulsions,0,10,External,422
206-2013-14-All Students-Expulsion Rate-External,206,2014,All Students,Expulsion Rate,0,0.02,External,422
206-2013-14-Black non-Hispanic-Suspended 1+-External,206,2014,Black non-Hispanic,Suspended 1+,0,7,External,414
206-2013-14-Black non-Hispanic-Suspended 11+-External,206,2014,Black non-Hispanic,Suspended 11+,0,0,External,414
206-2013-14-Female-Suspended 1+-External,206,2014,Female,Suspended 1+,1,3,External,193
206-2013-14-Female-Suspended 11+-External,206,2014,Female,Suspended 11+,0,0,External,193
206-2013-14-Free or Reduced Lunch-Suspended 11+-External,206,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,422
206-2013-14-Free or Reduced Lunch-Suspended 1+-External,206,2014,Free or Reduced Lunch,Suspended 1+,0,7,External,422
206-2013-14-Male-Suspended 11+-External,206,2014,Male,Suspended 11+,0,0,External,228
206-2013-14-Male-Suspended 1+-External,206,2014,Male,Suspended 1+,0,8,External,228
206-2013-14-Special Education-Suspended 11+-External,206,2014,Special Education,Suspended 11+,0,0,External,100
206-2013-14-Special Education-Suspended 1+-External,206,2014,Special Education,Suspended 1+,1,11,External,100
209-2013-14-All Students-Expulsion Rate-External,209,2014,All Students,Expulsion Rate,0,0,External,203
209-2013-14-All Students-Expulsions-External,209,2014,All Students,Expulsions,0,0,External,203
209-2013-14-All Students-Suspended 11+-External,209,2014,All Students,Suspended 11+,0,0,External,203
209-2013-14-All Students-Suspended 1+-External,209,2014,All Students,Suspended 1+,1,1,External,203
209-2013-14-Black non-Hispanic-Suspended 11+-External,209,2014,Black non-Hispanic,Suspended 11+,0,0,External,198
209-2013-14-Black non-Hispanic-Suspended 1+-External,209,2014,Black non-Hispanic,Suspended 1+,1,2,External,198
209-2013-14-Female-Suspended 1+-External,209,2014,Female,Suspended 1+,1,1,External,101
209-2013-14-Female-Suspended 11+-External,209,2014,Female,Suspended 11+,0,0,External,101
209-2013-14-Free or Reduced Lunch-Suspended 1+-External,209,2014,Free or Reduced Lunch,Suspended 1+,1,1,External,180
209-2013-14-Free or Reduced Lunch-Suspended 11+-External,209,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,180
209-2013-14-Male-Suspended 1+-External,209,2014,Male,Suspended 1+,1,2,External,102
209-2013-14-Male-Suspended 11+-External,209,2014,Male,Suspended 11+,0,0,External,102
209-2013-14-Special Education-Suspended 1+-External,209,2014,Special Education,Suspended 1+,0,1,External,10
209-2013-14-Special Education-Suspended 11+-External,209,2014,Special Education,Suspended 11+,0,0,External,10
210-2013-14-All Students-Suspended 1+-External,210,2014,All Students,Suspended 1+,10,10,External,435
210-2013-14-All Students-Expulsions-External,210,2014,All Students,Expulsions,0,52,External,435
210-2013-14-All Students-Suspended 11+-External,210,2014,All Students,Suspended 11+,0,0,External,435
210-2013-14-All Students-Expulsion Rate-External,210,2014,All Students,Expulsion Rate,0,0.09,External,435
210-2013-14-Black non-Hispanic-Suspended 11+-External,210,2014,Black non-Hispanic,Suspended 11+,0,0,External,410
210-2013-14-Black non-Hispanic-Suspended 1+-External,210,2014,Black non-Hispanic,Suspended 1+,10,13,External,410
210-2013-14-Female-Suspended 11+-External,210,2014,Female,Suspended 11+,0,0,External,254
210-2013-14-Female-Suspended 1+-External,210,2014,Female,Suspended 1+,9,7,External,254
210-2013-14-Free or Reduced Lunch-Suspended 1+-External,210,2014,Free or Reduced Lunch,Suspended 1+,10,12,External,434
210-2013-14-Free or Reduced Lunch-Suspended 11+-External,210,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,434
210-2013-14-Hispanic / Latino-Suspended 11+-External,210,2014,Hispanic / Latino,Suspended 11+,0,0,External,16
210-2013-14-Hispanic / Latino-Suspended 1+-External,210,2014,Hispanic / Latino,Suspended 1+,0,10,External,16
210-2013-14-Limited English Proficiency-Suspended 11+-External,210,2014,Limited English Proficiency,Suspended 11+,0,0,External,22
210-2013-14-Limited English Proficiency-Suspended 1+-External,210,2014,Limited English Proficiency,Suspended 1+,0,4,External,22
210-2013-14-Male-Suspended 1+-External,210,2014,Male,Suspended 1+,10,13,External,180
210-2013-14-Male-Suspended 11+-External,210,2014,Male,Suspended 11+,0,0,External,180
210-2013-14-Special Education-Suspended 1+-External,210,2014,Special Education,Suspended 1+,12,18,External,26
210-2013-14-Special Education-Suspended 11+-External,210,2014,Special Education,Suspended 11+,0,0,External,26
212-2013-14-All Students-Suspended 11+-External,212,2014,All Students,Suspended 11+,0,0,External,359
212-2013-14-All Students-Suspended 1+-External,212,2014,All Students,Suspended 1+,0,6,External,359
212-2013-14-All Students-Expulsion Rate-External,212,2014,All Students,Expulsion Rate,0,0.02,External,359
212-2013-14-All Students-Expulsions-External,212,2014,All Students,Expulsions,0,10,External,359
212-2013-14-Black non-Hispanic-Suspended 11+-External,212,2014,Black non-Hispanic,Suspended 11+,0,0,External,70
212-2013-14-Black non-Hispanic-Suspended 1+-External,212,2014,Black non-Hispanic,Suspended 1+,1,7,External,70
212-2013-14-Female-Suspended 1+-External,212,2014,Female,Suspended 1+,0,3,External,178
212-2013-14-Female-Suspended 11+-External,212,2014,Female,Suspended 11+,0,0,External,178
212-2013-14-Free or Reduced Lunch-Suspended 1+-External,212,2014,Free or Reduced Lunch,Suspended 1+,3,7,External,39
212-2013-14-Free or Reduced Lunch-Suspended 11+-External,212,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,39
212-2013-14-Male-Suspended 11+-External,212,2014,Male,Suspended 11+,0,0,External,181
212-2013-14-Male-Suspended 1+-External,212,2014,Male,Suspended 1+,1,8,External,181
212-2013-14-Multiracial-Suspended 1+-External,212,2014,Multiracial,Suspended 1+,0,2,External,21
212-2013-14-Multiracial-Suspended 11+-External,212,2014,Multiracial,Suspended 11+,0,0,External,21
212-2013-14-Special Education-Suspended 1+-External,212,2014,Special Education,Suspended 1+,0,11,External,32
212-2013-14-Special Education-Suspended 11+-External,212,2014,Special Education,Suspended 11+,0,0,External,32
212-2013-14-White non-Hispanic-Suspended 11+-External,212,2014,White non-Hispanic,Suspended 11+,0,0,External,232
212-2013-14-White non-Hispanic-Suspended 1+-External,212,2014,White non-Hispanic,Suspended 1+,0,1,External,232
213-2013-14-All Students-Suspended 11+-External,213,2014,All Students,Suspended 11+,0,0,External,615
213-2013-14-All Students-Expulsions-External,213,2014,All Students,Expulsions,0,52,External,615
213-2013-14-All Students-Suspended 1+-External,213,2014,All Students,Suspended 1+,2,10,External,615
213-2013-14-All Students-Expulsion Rate-External,213,2014,All Students,Expulsion Rate,0,0.09,External,615
213-2013-14-Black non-Hispanic-Suspended 11+-External,213,2014,Black non-Hispanic,Suspended 11+,0,0,External,174
213-2013-14-Black non-Hispanic-Suspended 1+-External,213,2014,Black non-Hispanic,Suspended 1+,3,13,External,174
213-2013-14-Female-Suspended 1+-External,213,2014,Female,Suspended 1+,2,7,External,319
213-2013-14-Female-Suspended 11+-External,213,2014,Female,Suspended 11+,0,0,External,319
213-2013-14-Free or Reduced Lunch-Suspended 1+-External,213,2014,Free or Reduced Lunch,Suspended 1+,2,12,External,615
213-2013-14-Free or Reduced Lunch-Suspended 11+-External,213,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,615
213-2013-14-Male-Suspended 1+-External,213,2014,Male,Suspended 1+,2,13,External,296
213-2013-14-Male-Suspended 11+-External,213,2014,Male,Suspended 11+,0,0,External,296
213-2013-14-Special Education-Suspended 11+-External,213,2014,Special Education,Suspended 11+,0,0,External,55
213-2013-14-Special Education-Suspended 1+-External,213,2014,Special Education,Suspended 1+,2,18,External,55
214-2013-14-All Students-Expulsions-External,214,2014,All Students,Expulsions,0,0,External,101
214-2013-14-All Students-Expulsion Rate-External,214,2014,All Students,Expulsion Rate,0,0,External,101
214-2013-14-All Students-Suspended 11+-External,214,2014,All Students,Suspended 11+,0,0,External,101
214-2013-14-All Students-Suspended 1+-External,214,2014,All Students,Suspended 1+,10,3,External,101
214-2013-14-Black non-Hispanic-Suspended 1+-External,214,2014,Black non-Hispanic,Suspended 1+,10,4,External,97
214-2013-14-Black non-Hispanic-Suspended 11+-External,214,2014,Black non-Hispanic,Suspended 11+,0,0,External,97
214-2013-14-Female-Suspended 11+-External,214,2014,Female,Suspended 11+,0,0,External,46
214-2013-14-Female-Suspended 1+-External,214,2014,Female,Suspended 1+,0,1,External,46
214-2013-14-Free or Reduced Lunch-Suspended 1+-External,214,2014,Free or Reduced Lunch,Suspended 1+,11,3,External,85
214-2013-14-Free or Reduced Lunch-Suspended 11+-External,214,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,85
214-2013-14-Male-Suspended 1+-External,214,2014,Male,Suspended 1+,18,4,External,55
214-2013-14-Male-Suspended 11+-External,214,2014,Male,Suspended 11+,0,0,External,55
216-2013-14-All Students-Suspended 11+-External,216,2014,All Students,Suspended 11+,0,0,External,167
216-2013-14-All Students-Suspended 1+-External,216,2014,All Students,Suspended 1+,0,1,External,167
216-2013-14-All Students-Expulsion Rate-External,216,2014,All Students,Expulsion Rate,0,0.06,External,167
216-2013-14-All Students-Expulsions-External,216,2014,All Students,Expulsions,0,3,External,167
216-2013-14-Black non-Hispanic-Suspended 11+-External,216,2014,Black non-Hispanic,Suspended 11+,0,0,External,165
216-2013-14-Black non-Hispanic-Suspended 1+-External,216,2014,Black non-Hispanic,Suspended 1+,0,2,External,165
216-2013-14-Female-Suspended 11+-External,216,2014,Female,Suspended 11+,0,0,External,118
216-2013-14-Female-Suspended 1+-External,216,2014,Female,Suspended 1+,0,1,External,118
216-2013-14-Male-Suspended 1+-External,216,2014,Male,Suspended 1+,0,1,External,48
216-2013-14-Male-Suspended 11+-External,216,2014,Male,Suspended 11+,0,0,External,48
